Combination,MSE_Test,R2_Test
"('Reject Count Ratio', 'Ambient Temperature', 'Bin 3')",0.9006055793693337,0.945606268
"('Reject Count Ratio', 'Ambient Temperature', 'OPCN3 Interior Humidity')",0.5985878082066142,0.963847187
"('Reject Count Ratio', 'Ambient Temperature', 'Bin 2')",0.8344867258169243,0.9495996376047421
"('Reject Count Ratio', 'Bin 3', 'OPCN3 Interior Humidity')",0.6679737375193411,0.9596564961431446
"('Reject Count Ratio', 'Bin 3', 'Bin 2')",1.4044771899851491,0.9151740139642981
"('Reject Count Ratio', 'OPCN3 Interior Humidity', 'Bin 2')",0.5184801762997839,0.9686854350442966
"('PM1_OPCN3', 'Bin 0', 'Reject Count Glitch')",1.330199266628588,0.9196601659177316
"('PM1_OPCN3', 'Bin 0', 'Bin 1')",0.9810754292757983,0.9407461429369323
"('PM1_OPCN3', 'Bin 0', 'OPCN3 Interior Temperature')",0.7173662829570089,0.9566733424120344
"('PM1_OPCN3', 'Bin 0', 'Ambient Temperature')",0.7020587460190185,0.9575978692920735
"('PM1_OPCN3', 'Bin 0', 'Bin 3')",0.9096483794982374,0.9450601111310806
"('PM1_OPCN3', 'Bin 0', 'OPCN3 Interior Humidity')",0.4971471016288385,0.9699738853708949
"('PM1_OPCN3', 'Bin 0', 'Bin 2')",1.0040550163223974,0.9393582484635862
"('PM1_OPCN3', 'Reject Count Glitch', 'Bin 1')",1.2189228130198384,0.9263809122333182
"('PM1_OPCN3', 'Reject Count Glitch', 'OPCN3 Interior Temperature')",0.49609487896903615,0.9700374362959532
"('PM1_OPCN3', 'Reject Count Glitch', 'Ambient Temperature')",0.5864559831319398,0.9645799110228128
"('PM1_OPCN3', 'Reject Count Glitch', 'Bin 3')",0.9168357418642404,0.9446260171464723
"('PM1_OPCN3', 'Reject Count Glitch', 'OPCN3 Interior Humidity')",0.5634671834467045,0.9659683619104331
"('PM1_OPCN3', 'Reject Count Glitch', 'Bin 2')",1.0094896777193676,0.9390300120813541
"('PM1_OPCN3', 'Bin 1', 'OPCN3 Interior Temperature')",1.2258868289774087,0.9259603076663081
"('PM1_OPCN3', 'Bin 1', 'Ambient Temperature')",1.1645444115307595,0.9296651959214037
"('PM1_OPCN3', 'Bin 1', 'Bin 3')",1.6932425511850608,0.8977334982539666
"('PM1_OPCN3', 'Bin 1', 'OPCN3 Interior Humidity')",0.8657044274183712,0.9477141870335306
"('PM1_OPCN3', 'Bin 1', 'Bin 2')",1.4973974702820276,0.9095619225361846
"('PM1_OPCN3', 'OPCN3 Interior Temperature', 'Ambient Temperature')",1.3941729651134156,0.9157963565992024
"('PM1_OPCN3', 'OPCN3 Interior Temperature', 'Bin 3')",1.0909620284677342,0.9341093394380697
"('PM1_OPCN3', 'OPCN3 Interior Temperature', 'OPCN3 Interior Humidity')",0.5764512365950843,0.9651841661122351
"('PM1_OPCN3', 'OPCN3 Interior Temperature', 'Bin 2')",1.0590616370403936,0.9360360223183931
"('PM1_OPCN3', 'Ambient Temperature', 'Bin 3')",1.0352121774294714,0.9374764543470091
"('PM1_OPCN3', 'Ambient Temperature', 'OPCN3 Interior Humidity')",0.4605874106639038,0.9721819752262338
"('PM1_OPCN3', 'Ambient Temperature', 'Bin 2')",1.0336722699222007,0.93756946
"('PM1_OPCN3', 'Bin 3', 'OPCN3 Interior Humidity')",0.6801317811397218,0.9589221887113701
"('PM1_OPCN3', 'Bin 3', 'Bin 2')",1.7770373859154673,0.8926725549140606
"('PM1_OPCN3', 'OPCN3 Interior Humidity', 'Bin 2')",0.6872099395556724,0.9584946903004089
"('Bin 0', 'Reject Count Glitch', 'Bin 1')",1.2829662098810222,0.9225128933530093
"('Bin 0', 'Reject Count Glitch', 'OPCN3 Interior Temperature')",0.7501650972706925,0.9546923976271715
"('Bin 0', 'Reject Count Glitch', 'Ambient Temperature')",0.7653137297208488,0.9537774680762754
"('Bin 0', 'Reject Count Glitch', 'Bin 3')",1.355676609,0.9181214149285551
"('Bin 0', 'Reject Count Glitch', 'OPCN3 Interior Humidity')",0.541238931,0.9673108781692462
"('Bin 0', 'Reject Count Glitch', 'Bin 2')",1.5540340064903708,0.9061412546436928
"('Bin 0', 'Bin 1', 'OPCN3 Interior Temperature')",0.6811573882695556,0.958860245
"('Bin 0', 'Bin 1', 'Ambient Temperature')",0.6656282880048469,0.9597981538853868
"('Bin 0', 'Bin 1', 'Bin 3')",1.5541288211837667,0.9061355281356972
"('Bin 0', 'Bin 1', 'OPCN3 Interior Humidity')",0.6430403672906783,0.9611623929493874
"('Bin 0', 'Bin 1', 'Bin 2')",1.4081946948979602,0.9149494884098281
"('Bin 0', 'OPCN3 Interior Temperature', 'Ambient Temperature')",0.9723791984582733,0.9412713678100385
"('Bin 0', 'OPCN3 Interior Temperature', 'Bin 3')",0.5871916142811642,0.9645354812249946
"('Bin 0', 'OPCN3 Interior Temperature', 'OPCN3 Interior Humidity')",0.24039580382286255,0.9854808527731695
"('Bin 0', 'OPCN3 Interior Temperature', 'Bin 2')",0.62690434,0.9621369580480541
"('Bin 0', 'Ambient Temperature', 'Bin 3')",0.5942895792970715,0.9641067865579579
"('Bin 0', 'Ambient Temperature', 'OPCN3 Interior Humidity')",0.5038328947478696,0.9695700845845264
"('Bin 0', 'Ambient Temperature', 'Bin 2')",0.6105520271649288,0.9631245860739758
"('Bin 0', 'Bin 3', 'OPCN3 Interior Humidity')",0.6636029802665991,0.9599204760755566
"('Bin 0', 'Bin 3', 'Bin 2')",1.623522682119273,0.9019443581254951
"('Bin 0', 'OPCN3 Interior Humidity', 'Bin 2')",0.8801541930267087,0.9468414668324108
"('Reject Count Glitch', 'Bin 1', 'OPCN3 Interior Temperature')",0.5594456250681106,0.9662112513338406
"('Reject Count Glitch', 'Bin 1', 'Ambient Temperature')",0.5454649495227339,0.9670556399768446
"('Reject Count Glitch', 'Bin 1', 'Bin 3')",2.4434762078712198,0.8524217551089985
"('Reject Count Glitch', 'Bin 1', 'OPCN3 Interior Humidity')",0.9080486306367178,0.9451567309092839
"('Reject Count Glitch', 'Bin 1', 'Bin 2')",1.9328458080825741,0.8832622183580561
"('Reject Count Glitch', 'OPCN3 Interior Temperature', 'Ambient Temperature')",0.9737105169753378,0.9411909603767652
"('Reject Count Glitch', 'OPCN3 Interior Temperature', 'Bin 3')",0.6785408346942263,0.9590182768514492
"('Reject Count Glitch', 'OPCN3 Interior Temperature', 'OPCN3 Interior Humidity')",0.5939034135468699,0.96413011
"('Reject Count Glitch', 'OPCN3 Interior Temperature', 'Bin 2')",0.651614449,0.960644545
"('Reject Count Glitch', 'Ambient Temperature', 'Bin 3')",0.6889401476599706,0.9583901911960158
"('Reject Count Glitch', 'Ambient Temperature', 'OPCN3 Interior Humidity')",0.7424492084293183,0.9551584129414668
"('Reject Count Glitch', 'Ambient Temperature', 'Bin 2')",0.6067159697615784,0.9633562718244095
"('Reject Count Glitch', 'Bin 3', 'OPCN3 Interior Humidity')",1.8821004279697293,0.8863270790304277
"('Reject Count Glitch', 'Bin 3', 'Bin 2')",2.4283807280679652,0.853333474
"('Reject Count Glitch', 'OPCN3 Interior Humidity', 'Bin 2')",1.2580165313487168,0.9240197751292801
"('Bin 1', 'OPCN3 Interior Temperature', 'Ambient Temperature')",1.4799792156011897,0.9106139301008919
"('Bin 1', 'OPCN3 Interior Temperature', 'Bin 3')",1.1735278814756862,0.9291226227122877
"('Bin 1', 'OPCN3 Interior Temperature', 'OPCN3 Interior Humidity')",0.5889115243729524,0.9644316040880292
"('Bin 1', 'OPCN3 Interior Temperature', 'Bin 2')",1.3123451931922572,0.9207384955586755
"('Bin 1', 'Ambient Temperature', 'Bin 3')",1.4254021207565626,0.9139102142400515
"('Bin 1', 'Ambient Temperature', 'OPCN3 Interior Humidity')",0.6756930373652972,0.9591902748149468
"('Bin 1', 'Ambient Temperature', 'Bin 2')",1.2388477128522122,0.9251775112190508
"('Bin 1', 'Bin 3', 'OPCN3 Interior Humidity')",1.250176442373454,0.9244932917393586
"('Bin 1', 'Bin 3', 'Bin 2')",2.690881444214393,0.8374792602982231
"('Bin 1', 'OPCN3 Interior Humidity', 'Bin 2')",1.287372981686891,0.9222467382553455
"('OPCN3 Interior Temperature', 'Ambient Temperature', 'Bin 3')",2.7304288139374835,0.8350907240828965
"('OPCN3 Interior Temperature', 'Ambient Temperature', 'OPCN3 Interior Humidity')",2.7928158930886946,0.8313227415605569
"('OPCN3 Interior Temperature', 'Ambient Temperature', 'Bin 2')",2.0371156756109943,0.8769646477104304
"('OPCN3 Interior Temperature', 'Bin 3', 'OPCN3 Interior Humidity')",1.3981347089260137,0.9155570797866485
"('OPCN3 Interior Temperature', 'Bin 3', 'Bin 2')",1.6688175433939847,0.8992086915747137
"('OPCN3 Interior Temperature', 'OPCN3 Interior Humidity', 'Bin 2')",0.9683288422846621,0.9415159965293031
"('Ambient Temperature', 'Bin 3', 'OPCN3 Interior Humidity')",1.4201311757217463,0.9142285626711306
"('Ambient Temperature', 'Bin 3', 'Bin 2')",1.8804146019751773,0.8864288975955793
"('Ambient Temperature', 'OPCN3 Interior Humidity', 'Bin 2')",0.9834375952647083,0.9406034755724366
"('Bin 3', 'OPCN3 Interior Humidity', 'Bin 2')",2.105230496048402,0.8728507277062835
"('Reject Count Ratio', 'PM1_OPCN3', 'Bin 0', 'Reject Count Glitch')",1.4457942158334203,0.9126785961087193
"('Reject Count Ratio', 'PM1_OPCN3', 'Bin 0', 'Bin 1')",0.8677851353620846,0.947588519
"('Reject Count Ratio', 'PM1_OPCN3', 'Bin 0', 'OPCN3 Interior Temperature')",0.4536046187457105,0.972603714
"('Reject Count Ratio', 'PM1_OPCN3', 'Bin 0', 'Ambient Temperature')",0.5865400550477716,0.9645748333446497
"('Reject Count Ratio', 'PM1_OPCN3', 'Bin 0', 'Bin 3')",0.8891214905923825,0.9462998703839188
"('Reject Count Ratio', 'PM1_OPCN3', 'Bin 0', 'OPCN3 Interior Humidity')",0.3973594383421861,0.9760007450399923
"('Reject Count Ratio', 'PM1_OPCN3', 'Bin 0', 'Bin 2')",0.8839298521025446,0.9466134289501823
"('Reject Count Ratio', 'PM1_OPCN3', 'Reject Count Glitch', 'Bin 1')",1.4488257491326677,0.9124955010729704
"('Reject Count Ratio', 'PM1_OPCN3', 'Reject Count Glitch', 'OPCN3 Interior Temperature')",0.4475073744813465,0.9729719680965202
"('Reject Count Ratio', 'PM1_OPCN3', 'Reject Count Glitch', 'Ambient Temperature')",0.5572847813819855,0.9663417594671528
"('Reject Count Ratio', 'PM1_OPCN3', 'Reject Count Glitch', 'Bin 3')",1.2260424766439177,0.925950907
"('Reject Count Ratio', 'PM1_OPCN3', 'Reject Count Glitch', 'OPCN3 Interior Humidity')",0.42930259218836087,0.9740714794446426
"('Reject Count Ratio', 'PM1_OPCN3', 'Reject Count Glitch', 'Bin 2')",1.3180465741601852,0.9203941501568289
"('Reject Count Ratio', 'PM1_OPCN3', 'Bin 1', 'OPCN3 Interior Temperature')",0.6933727247198832,0.9581224775425172
"('Reject Count Ratio', 'PM1_OPCN3', 'Bin 1', 'Ambient Temperature')",0.8772524000283679,0.9470167259637878
"('Reject Count Ratio', 'PM1_OPCN3', 'Bin 1', 'Bin 3')",0.8989525472112099,0.9457061056169214
"('Reject Count Ratio', 'PM1_OPCN3', 'Bin 1', 'OPCN3 Interior Humidity')",0.4650034667451955,0.9719152593876601
"('Reject Count Ratio', 'PM1_OPCN3', 'Bin 1', 'Bin 2')",1.074923723,0.9350780024377845
"('Reject Count Ratio', 'PM1_OPCN3', 'OPCN3 Interior Temperature', 'Ambient Temperature')",1.0646533858507603,0.9356982983525747
"('Reject Count Ratio', 'PM1_OPCN3', 'OPCN3 Interior Temperature', 'Bin 3')",0.8930682841577936,0.9460614965190725
"('Reject Count Ratio', 'PM1_OPCN3', 'OPCN3 Interior Temperature', 'OPCN3 Interior Humidity')",0.4301852015547682,0.9740181726267578
"('Reject Count Ratio', 'PM1_OPCN3', 'OPCN3 Interior Temperature', 'Bin 2')",0.8249590030036154,0.9501750819680089
"('Reject Count Ratio', 'PM1_OPCN3', 'Ambient Temperature', 'Bin 3')",0.8139916984006067,0.9508374725242513
"('Reject Count Ratio', 'PM1_OPCN3', 'Ambient Temperature', 'OPCN3 Interior Humidity')",0.4334527563305321,0.9738208226393346
"('Reject Count Ratio', 'PM1_OPCN3', 'Ambient Temperature', 'Bin 2')",1.0427555328417568,0.9370208595068596
"('Reject Count Ratio', 'PM1_OPCN3', 'Bin 3', 'OPCN3 Interior Humidity')",0.42344311367808396,0.9744253734386736
"('Reject Count Ratio', 'PM1_OPCN3', 'Bin 3', 'Bin 2')",1.1738249940184677,0.9291046780531755
"('Reject Count Ratio', 'PM1_OPCN3', 'OPCN3 Interior Humidity', 'Bin 2')",0.4776106026660133,0.9711538281994606
"('Reject Count Ratio', 'Bin 0', 'Reject Count Glitch', 'Bin 1')",1.4627299168609977,0.9116557332604551
"('Reject Count Ratio', 'Bin 0', 'Reject Count Glitch', 'OPCN3 Interior Temperature')",0.41109573288866136,0.975171116
"('Reject Count Ratio', 'Bin 0', 'Reject Count Glitch', 'Ambient Temperature')",0.7907272396903867,0.9522425723462727
"('Reject Count Ratio', 'Bin 0', 'Reject Count Glitch', 'Bin 3')",0.9207602176293337,0.9443889912062712
"('Reject Count Ratio', 'Bin 0', 'Reject Count Glitch', 'OPCN3 Interior Humidity')",0.4529988110349778,0.9726403026741581
"('Reject Count Ratio', 'Bin 0', 'Reject Count Glitch', 'Bin 2')",1.3441970731303896,0.9188147426190699
"('Reject Count Ratio', 'Bin 0', 'Bin 1', 'OPCN3 Interior Temperature')",0.52909084,0.9680445844758903
"('Reject Count Ratio', 'Bin 0', 'Bin 1', 'Ambient Temperature')",0.5002523336399449,0.9697863391657375
"('Reject Count Ratio', 'Bin 0', 'Bin 1', 'Bin 3')",1.260970606464488,0.9238413583231506
"('Reject Count Ratio', 'Bin 0', 'Bin 1', 'OPCN3 Interior Humidity')",0.4498962590872726,0.9728276870119513
"('Reject Count Ratio', 'Bin 0', 'Bin 1', 'Bin 2')",1.489693121705981,0.9100272408549057
"('Reject Count Ratio', 'Bin 0', 'OPCN3 Interior Temperature', 'Ambient Temperature')",0.5567345386725654,0.9663749923887825
"('Reject Count Ratio', 'Bin 0', 'OPCN3 Interior Temperature', 'Bin 3')",0.45460237408178245,0.9725434525312113
"('Reject Count Ratio', 'Bin 0', 'OPCN3 Interior Temperature', 'OPCN3 Interior Humidity')",0.21653057999089728,0.9869222369109429
"('Reject Count Ratio', 'Bin 0', 'OPCN3 Interior Temperature', 'Bin 2')",0.6922409572106203,0.9581908327252293
"('Reject Count Ratio', 'Bin 0', 'Ambient Temperature', 'Bin 3')",0.49367238846860895,0.9701837470704009
"('Reject Count Ratio', 'Bin 0', 'Ambient Temperature', 'OPCN3 Interior Humidity')",0.23894971708222462,0.9855681918446351
"('Reject Count Ratio', 'Bin 0', 'Ambient Temperature', 'Bin 2')",0.6962168738805841,0.9579506999168573
"('Reject Count Ratio', 'Bin 0', 'Bin 3', 'OPCN3 Interior Humidity')",0.47463641855793803,0.9713334595252081
"('Reject Count Ratio', 'Bin 0', 'Bin 3', 'Bin 2')",1.208461330206494,0.9270127527511745
"('Reject Count Ratio', 'Bin 0', 'OPCN3 Interior Humidity', 'Bin 2')",0.49840514125194835,0.9698979037513548
"('Reject Count Ratio', 'Reject Count Glitch', 'Bin 1', 'OPCN3 Interior Temperature')",0.4224693008585966,0.9744841886570454
"('Reject Count Ratio', 'Reject Count Glitch', 'Bin 1', 'Ambient Temperature')",0.7531625044018472,0.9545113637041831
"('Reject Count Ratio', 'Reject Count Glitch', 'Bin 1', 'Bin 3')",1.312421366817417,0.9207338949123209
"('Reject Count Ratio', 'Reject Count Glitch', 'Bin 1', 'OPCN3 Interior Humidity')",0.4730649862687384,0.9714283690718851
"('Reject Count Ratio', 'Reject Count Glitch', 'Bin 1', 'Bin 2')",1.550806102365249,0.9063362098570594
"('Reject Count Ratio', 'Reject Count Glitch', 'OPCN3 Interior Temperature', 'Ambient Temperature')",0.4835082168059087,0.9707976309338574
"('Reject Count Ratio', 'Reject Count Glitch', 'OPCN3 Interior Temperature', 'Bin 3')",0.3955325760876653,0.9761110817497632
"('Reject Count Ratio', 'Reject Count Glitch', 'OPCN3 Interior Temperature', 'OPCN3 Interior Humidity')",0.20638413074229334,0.9875350503965669
"('Reject Count Ratio', 'Reject Count Glitch', 'OPCN3 Interior Temperature', 'Bin 2')",0.4227690448457457,0.9744660850670053
"('Reject Count Ratio', 'Reject Count Glitch', 'Ambient Temperature', 'Bin 3')",0.38701648230939756,0.9766254269146866
"('Reject Count Ratio', 'Reject Count Glitch', 'Ambient Temperature', 'OPCN3 Interior Humidity')",0.2129954005351462,0.9871357505837072
"('Reject Count Ratio', 'Reject Count Glitch', 'Ambient Temperature', 'Bin 2')",0.4224923423411875,0.9744827970242766
"('Reject Count Ratio', 'Reject Count Glitch', 'Bin 3', 'OPCN3 Interior Humidity')",0.5140357875851136,0.9689538620844338
"('Reject Count Ratio', 'Reject Count Glitch', 'Bin 3', 'Bin 2')",1.5264481603688078,0.9078073526156474
"('Reject Count Ratio', 'Reject Count Glitch', 'OPCN3 Interior Humidity', 'Bin 2')",0.5067866381892964,0.9693916878104798
"('Reject Count Ratio', 'Bin 1', 'OPCN3 Interior Temperature', 'Ambient Temperature')",0.8159993557533699,0.9507162163616135
"('Reject Count Ratio', 'Bin 1', 'OPCN3 Interior Temperature', 'Bin 3')",0.7990949861154654,0.951737187
"('Reject Count Ratio', 'Bin 1', 'OPCN3 Interior Temperature', 'OPCN3 Interior Humidity')",0.3841067408681442,0.9768011661069094
"('Reject Count Ratio', 'Bin 1', 'OPCN3 Interior Temperature', 'Bin 2')",0.6285628394279246,0.96203679
"('Reject Count Ratio', 'Bin 1', 'Ambient Temperature', 'Bin 3')",1.0661493852892647,0.9356079447118144
"('Reject Count Ratio', 'Bin 1', 'Ambient Temperature', 'OPCN3 Interior Humidity')",0.4157278261139295,0.974891352
"('Reject Count Ratio', 'Bin 1', 'Ambient Temperature', 'Bin 2')",0.7977038244873547,0.9518212086610636
"('Reject Count Ratio', 'Bin 1', 'Bin 3', 'OPCN3 Interior Humidity')",0.5154914821406156,0.9688659427312981
"('Reject Count Ratio', 'Bin 1', 'Bin 3', 'Bin 2')",1.0989041524713141,0.9336296602345731
"('Reject Count Ratio', 'Bin 1', 'OPCN3 Interior Humidity', 'Bin 2')",0.5685828204735013,0.9656593935924761
"('Reject Count Ratio', 'OPCN3 Interior Temperature', 'Ambient Temperature', 'Bin 3')",0.7930185440104071,0.9521041848027516
"('Reject Count Ratio', 'OPCN3 Interior Temperature', 'Ambient Temperature', 'OPCN3 Interior Humidity')",0.423574256,0.9744174528404574
"('Reject Count Ratio', 'OPCN3 Interior Temperature', 'Ambient Temperature', 'Bin 2')",0.8646145585357764,0.9477800116715346
"('Reject Count Ratio', 'OPCN3 Interior Temperature', 'Bin 3', 'OPCN3 Interior Humidity')",0.44859461265594797,0.9729063023449694
"('Reject Count Ratio', 'OPCN3 Interior Temperature', 'Bin 3', 'Bin 2')",0.8132282292621987,0.9508835836486862
"('Reject Count Ratio', 'OPCN3 Interior Temperature', 'OPCN3 Interior Humidity', 'Bin 2')",0.4506184501771037,0.972784069
"('Reject Count Ratio', 'Ambient Temperature', 'Bin 3', 'OPCN3 Interior Humidity')",0.475234081,0.9712973625935555
"('Reject Count Ratio', 'Ambient Temperature', 'Bin 3', 'Bin 2')",0.9462019272951684,0.942852392
"('Reject Count Ratio', 'Ambient Temperature', 'OPCN3 Interior Humidity', 'Bin 2')",0.410324144,0.9752177177490583
"('Reject Count Ratio', 'Bin 3', 'OPCN3 Interior Humidity', 'Bin 2')",0.49401951934922517,0.9701627814616736
"('PM1_OPCN3', 'Bin 0', 'Reject Count Glitch', 'Bin 1')",0.7622107762562702,0.9539648766644195
"('PM1_OPCN3', 'Bin 0', 'Reject Count Glitch', 'OPCN3 Interior Temperature')",0.5533481938389007,0.9665795169204878
"('PM1_OPCN3', 'Bin 0', 'Reject Count Glitch', 'Ambient Temperature')",0.7648438309667374,0.9538058484767822
"('PM1_OPCN3', 'Bin 0', 'Reject Count Glitch', 'Bin 3')",0.739036413,0.9553645349877344
